P_load
2015.22
1513.04
1626.48
2316.29
1799.40
1704.62
1878.44
1488.26
1548.22
1863.89
1403.20
2270.04
1756.24
1823.54
1947.33
1690.39
1724.50
1426.83
1825.89
1900.19
1834.89
1269.32
1763.25
1213.91
1941.55
1823.72
2105.34
1083.77
1736.69
1630.17
1729.18
1683.89
1450.84
1470.56
1549.88
1951.96
1414.85
1829.57
1666.10
1808.38
1968.47
1698.20
1430.46
1614.60
1538.09
1592.32
1731.71
1753.98
2128.26
1956.70
1498.85
1523.46
1526.48
1276.73
1436.85
2014.59
1626.19
1358.03
1670.68
1369.07
1708.24
1704.36
1458.17
2030.11
1806.33
1656.69
1567.09
1752.89
1784.37
1615.74
1595.49
1655.44
1454.40
1807.45
1477.04
1715.52
1558.82
1574.35
1453.41
1445.83
1812.42
1341.95
1627.87
1279.33
1491.70
1429.35
1813.23
1702.89
2025.86
1771.09
2100.96
1679.47
1551.57
1813.18
1279.88
1496.60
1628.91
1764.75
1551.64
1556.40
1628.59
1749.93
1498.61
1881.57
1689.98
1922.53
1629.59
1581.48
1723.23
1671.07
1779.12
1758.75
1747.99
1963.62
1676.17
1465.09
1939.72
1740.78
1660.02
1741.44
1730.46
1560.76
1332.69
1841.23
1788.28
1745.43
1754.96
1980.22
1516.89
1658.93
2073.01
1512.29
1948.94
1958.99
1799.14
1853.52
2246.60
1586.15
1706.23
1715.11
1636.77
1788.79
1773.86
1616.22
2529.55
1952.87
1810.40
2540.90
2454.73
1893.69
2006.08
2401.16
1477.08
3013.69
2635.35
2439.72
2809.07
1995.63
2519.38
2091.44
2846.83
2315.62
1286.39
1698.76
2551.36
2338.65
1847.42
1932.09
1817.75
2572.05
2105.22
1758.81
2380.73
2453.39
1906.77
3036.01
2276.02
2336.55
2896.78
2027.03
2467.95
1720.03
2123.68
2440.46
1982.59
2457.65
2044.46
1536.78
1788.30
1948.76
2125.59
2087.95
2268.27
2268.63
2071.95
2376.67
2485.82
2983.49
2052.52
2797.41
2490.13
1984.90
2060.82
2263.96
2059.67
2574.47
2451.45
1948.77
2392.68
2152.09
2520.70
1718.42
2240.97
2580.60
2240.43
2479.75
2091.77
2252.92
2184.39
2154.28
1804.28
1949.16
2414.10
2361.89
2330.62
2396.55
2122.74
1960.18
1618.30
2397.18
2549.16
2476.47
2257.84
2265.44
2661.55
2518.51
1613.23
1961.00
2168.91
1948.11
1794.23
2638.78
1933.84
1923.31
2172.53
2144.64
1937.08
2049.11
2352.45
2194.03
1748.95
2773.13
2379.13
2859.50
2121.39
2214.49
2232.48
2493.80
2110.20
2625.95
2641.11
2910.55
1772.48
2167.04
2137.31
2424.30
1927.72
2569.18
2443.73
1724.43
2282.93
2458.18
2660.18
2256.51
2513.94
2033.93
2202.49
2496.70
2191.06
2679.84
2219.99
2177.48
1458.03
1863.40
2261.66
1502.82
2878.83
2258.99
2230.67
2134.56
1881.45
1765.79
1968.10
2116.84
2574.92
2197.38
2768.93
2429.66
2498.50
1655.06
2684.02
2174.45
2084.82
2083.74
2395.19
2441.94
1803.32
2155.13
2464.18
2033.92
2182.99
2340.88
2299.76
2216.70
1939.12
1861.36
2048.66
2550.47
1470.59
2027.07
2210.55
1979.21
2477.94
1726.17
2421.68
2364.76
1755.33
2248.51
2013.41
2044.99
2116.18
1956.87
2137.74
2043.95
1726.17
2120.37
2346.25
2348.56
2174.69
1619.00
2204.03
2416.15
2413.92
2669.46
2918.49
2200.26
2538.11
1959.02
1571.72
2283.99
2338.27
2256.74
2009.04
2162.86
2487.28
2330.10
2195.54
1737.74
2470.62
2244.72
2307.29
2120.81
2341.36
2192.75
2308.90
2120.90
2232.02
2209.82
2507.23
2894.12
2317.23
2222.84
2319.58
2203.58
2623.94
2129.14
2099.21
2356.55
1982.60
1932.90
2355.16
2102.48
2218.36
1835.69
1789.46
2094.15
1940.25
1825.81
1840.71
1187.58
1551.28
1875.46
1406.85
1639.98
1772.78
1466.44
1820.21
1940.88
1652.77
1851.81
1801.89
1479.12
1662.41
1495.10
1649.08
1836.76
1901.26
1867.72
1528.10
1614.71
2205.93
1810.58
1656.22
1767.68
1399.52
1839.11
1352.59
1629.83
1667.04
1391.64
1736.91
1632.17
1708.91
1599.33
1571.69
1468.39
1973.42
1805.59
1840.25
2081.13
1763.96
1920.35
1642.95
1838.04
1492.83
1391.74
1895.02
1567.15
1499.66
2068.46
1648.99
1913.89
1771.24
1835.01
1903.37
1472.56
1385.45
1670.41
1617.52
1580.56
1723.79
1658.05
1835.84
1496.47
1788.83
1636.04
1344.79
1541.23
1493.18
1701.48
1977.11
2003.80
1956.77
1807.03
1553.66
1510.90
1566.78
1546.01
1648.13
1521.13
1497.12
1650.63
1420.82
1678.44
1863.96
1503.80
2278.10
1649.99
1888.50
1649.45
1883.88
1530.90
1763.09
1691.59
1564.76
1528.16
1884.03
1710.57
1986.25
1698.77
1771.40
1644.53
1798.86
1764.51
1518.56
1829.41
1520.71
1871.04
2072.10
1793.37
1838.23
1534.91
2036.77
1523.58
2520.85
2545.40
2615.37
3069.12
2806.09
3053.60
3126.76
2773.34
2434.01
2771.27
2432.10
2729.34
2757.12
2094.81
2930.04
2561.48
2703.37
2266.14
3248.90
2252.02
2367.41
3150.54
2769.20
2750.03
2367.60
2458.48
2883.09
2547.25
2930.50
3084.19
2623.93
2142.50
2936.59
2587.10
2779.40
3442.54
3273.20
2721.50
2753.84
2863.68
2077.44
2912.76
3312.83
2588.79
2380.60
2190.30
1916.54
2529.25
2263.83
2659.12
2958.21
2559.03
2826.31
2863.68
2295.37
2118.03
2621.32
3261.50
2805.84
3620.75
1943.09
2957.52
2711.10
2448.83
3185.51
2761.47
2971.92
2049.63
2917.00
2923.46
2588.32
3196.99
2847.56
2341.81
2921.83
2573.01
3115.81
3065.39
2552.98
2752.10
2548.27
3233.67
2661.39
2356.90
2464.50
2090.74
2844.43
2996.18
2363.62
1929.20
2473.45
3286.07
3138.15
2801.45
2637.81
2126.80
3106.75
2882.13
2703.92
2385.23
2443.70
3680.12
2240.92
2828.44
2651.96
2769.58
3263.74
3087.25
2577.67
2382.68
2248.93
2437.59
3494.57
3033.25
2723.73
3499.40
2172.15
3030.40
2070.00
1719.31
2886.45
2476.84
2486.55
2592.22
3170.12
2884.65
2820.93
2136.03
3044.89
2070.89
2852.68
2689.66
2365.21
2657.94
2650.83
2141.32
2916.09
2808.42
2972.71
2768.39
3183.42
2365.60
2947.31
2499.69
3243.74
2897.61
2615.84
3536.53
3186.75
2637.47
2806.02
2902.97
3187.17
2874.12
2369.24
2258.81
2954.44
2537.27
2589.53
2608.49
2996.06
2769.97
3185.87
3316.03
3185.88
2042.08
3079.75
2717.14
2555.54
3036.90
2582.52
3281.53
2230.90
2442.82
2925.90
1885.48
2550.71
2372.13
2871.58
2485.41
2881.54
2968.78
3057.44
3265.94
2509.17
2870.07
2766.32
2418.21
2971.15
3542.99
3010.05
3278.83
3166.35
3034.85
2356.84
2998.55
2992.65
2580.76
2319.37
2605.62
2153.15
3352.76
2896.23
2444.91
2417.85
2571.19
2222.84
2638.46
2449.72
2483.15
2423.70
1868.33
2889.27
2705.70
2191.85
2122.45
2463.59
2900.31
2971.68
2689.18
2134.72
2504.08
2582.95
3001.45
2454.09
3340.75
2861.60
2176.84
2363.39
2962.88
2785.71
2885.23
2912.55
2780.63
2286.44
2812.72
2435.70
2795.52
2613.10
2600.24
1439.48
1434.66
1629.40
1895.17
1548.96
1994.01
2037.51
1739.70
2106.74
1302.14
1828.88
2002.46
1928.02
1706.98
1424.89
1590.90
1679.57
1768.18
2042.43
1886.86
1489.75
1657.71
1819.79
1521.87
1597.67
1813.26
1741.54
1478.04
1989.60
2000.10
1531.49
1719.80
1903.45
1362.55
1610.00
1513.78
1639.45
1853.79
1115.75
1566.08
1228.69
1716.28
1508.82
1792.71
1650.40
1779.08
1516.61
1737.38
1513.13
1780.92
1703.59
1672.75
1431.18
1271.13
1465.01
1601.03
1632.60
1796.64
1891.85
1769.35
844.08
747.61
599.99
867.10
917.10
831.64
629.07
963.03
788.28
808.95
1025.48
639.47
905.36
751.18
812.23
806.62
616.70
848.37
859.42
838.43
852.38
705.91
632.38
708.77
634.75
962.81
731.30
815.19
644.49
767.55
689.76
862.15
650.26
872.90
735.99
772.38
795.31
837.76
907.21
863.16
893.47
815.01
741.74
879.38
787.02
642.28
649.49
872.06
773.07
804.65
779.83
904.46
895.45
708.38
923.65
869.14
1009.72
816.50
987.10
802.81
770.10
764.62
921.99
687.84
946.39
757.96
832.97
839.26
666.46
762.77
980.07
793.72
729.69
495.14
935.35
759.79
693.70
932.83
856.04
897.23
721.17
717.50
743.49
880.57
778.37
735.60
713.22
869.70
615.67
686.89
978.48
1006.23
705.00
856.97
960.10
871.51
817.52
928.38
929.19
959.75
626.72
645.13
961.53
720.12
749.14
810.51
1015.79
735.21
859.14
741.75
852.76
979.32
813.40
823.08
900.88
878.72
779.04
628.69
945.37
917.17
887.23
851.88
781.39
805.75
797.20
913.94
687.00
779.48
764.16
839.57
1188.85
758.65
680.75
737.91
714.25
629.72
688.72
791.62
956.65
904.62
971.95
799.19
698.69
695.14
767.07
772.18
1060.80
832.29
755.46
822.34
691.36
741.60
754.78
805.81
663.90
874.76
896.92
879.22
830.94
738.00
789.35
790.00
867.39
764.20
756.62
828.62
506.74
844.56
744.98
933.76
637.89
921.45
536.88
866.93
742.44
609.12
755.98
710.10
760.10
698.49
794.74
869.32
608.28
901.45
784.48
722.54
940.95
951.62
959.44
624.24
832.64
732.67
934.24
839.29
827.52
770.50
812.34
755.93
931.19
671.37
884.56
498.35
755.60
906.41
750.42
941.68
737.69
884.60
660.53
868.66
686.03
866.52
782.52
808.56
788.00
855.10
764.76
800.96
837.67
806.34
835.54
620.62
754.12
722.39
934.58
732.83
755.83
781.70
906.90
655.05
613.31
656.31
870.85
702.10
650.79
996.98
816.92
899.51
739.69
840.65
630.97
765.00
796.05
687.19
887.56
680.69
682.75
868.79
817.69
877.51
802.88
858.37
709.65
814.65
819.83
560.15
743.69
594.79
747.89
893.06
663.68
859.99
787.86
683.09
610.86
822.03
1119.64
694.60
791.87
801.49
653.96
603.72
820.64
744.48
908.90
761.59
775.53
905.87
982.98
714.96
651.09
795.62
881.15
875.07
916.72
740.06
916.12
538.37
747.01
771.25
922.24
701.16
870.32
806.10
835.68
687.15
585.84
638.11
834.91
790.81
915.91
1016.51
692.52
769.02
796.10
967.75
736.14
931.91
867.49
896.75
782.52
860.54
754.60
701.49
763.62
595.05
784.79
919.12
864.16
714.01
855.22
852.39
981.36
957.03
780.35
821.64
871.07
859.77
1005.26
887.70
577.71
810.02
871.30
756.12
870.50
876.16
796.44
702.58
909.22
1075.33
1022.47
768.48
820.53
606.89
845.60
857.32
726.32
886.18
817.94
768.13
573.38
791.71
887.36
952.13
630.14
869.02
960.36
828.27
875.66
987.81
860.75
909.37
772.52
836.58
799.66
1000.11
805.77
808.94
1052.91
889.28
813.57
612.17
689.67
939.45
847.50
789.11
542.05
936.19
910.41
885.13
927.95
951.36
887.21
886.31
845.54
679.96
770.29
753.71
970.06
865.98
713.73
912.22
818.23
988.46
825.51
1009.82
746.18
816.24
868.20
824.30
913.52
840.02
839.11
764.79
711.86
843.86
822.57
838.98
805.00
949.59
551.13
814.24
822.15
856.74
853.40
858.78
851.52
971.90
898.59
783.36
2601.17
2696.98
2618.81
3067.47
2110.00
2766.93
2510.19
2020.97
2406.76
3133.64
2553.08
2252.41
2785.46
2758.95
2705.65
2750.13
2828.41
2614.21
2937.35
2640.73
2990.10
2239.67
2492.62
2723.28
2456.57
2713.70
3397.99
2267.32
2173.53
2674.56
2344.89
2404.89
2991.76
2518.64
1971.04
2903.70
2294.36
2071.67
2613.92
2131.92
3526.68
2297.51
2231.75
2926.58
3067.50
2126.66
2721.72
3037.45
2794.38
2652.85
2879.64
2172.04
2078.29
2530.50
2788.97
2229.04
2204.05
3134.95
2152.73
2461.03
2516.28
2994.63
2657.50
2228.12
2633.04
2931.63
2329.70
3230.34
2515.13
2548.75
2609.57
3064.80
2463.68
2342.40
2651.46
2646.34
2485.95
3371.55
3169.82
2496.27
3390.48
2613.40
2885.09
2860.05
2725.17
2411.66
2542.74
2933.21
2603.77
2804.35
3085.68
2591.01
2169.66
2347.41
2538.91
3149.71
2779.20
2869.86
3265.79
2649.60
2889.23
3283.37
2543.88
3205.44
2533.43
3241.86
2055.65
2312.57
2503.33
2574.60
2725.66
1800.81
2489.64
2443.66
2102.77
3276.20
3239.45
2827.82
3472.50
2018.81
3018.23
2998.06
2587.46
3220.67
2616.55
2963.74
3166.61
2699.13
2904.75
2770.74
2655.69
3084.57
2510.71
2950.24
3079.82
3479.65
2431.81
2396.07
3300.37
2741.43
2731.66
2247.42
2481.86
3310.99
1771.22
3102.90
2737.68
3418.28
2786.08
3496.52
2609.55
2924.51
2564.73
2949.60
2687.52
2322.06
2845.02
2522.95
2185.91
1861.83
2699.71
1846.00
2686.33
2438.90
2627.75
2484.96
2577.65
2466.82
2705.23
3185.97
3195.33
2695.76
2244.57
2626.11
3204.57
2595.38
3148.56
3463.34
3379.67
2772.61
1748.68
1818.84
1291.13
1813.89
1645.42
1796.82
1734.21
1351.71
1746.68
1872.23
1333.02
1701.38
2141.27
2114.30
1781.28
1728.50
2006.78
1507.57
1520.75
1690.74
1699.17
1463.98
1630.40
1540.95
2030.89
1867.29
1765.01
1733.95
1700.71
1535.20
1856.89
1107.09
1652.84
1502.08
1786.88
1703.34
1449.79
1867.82
1510.00
2136.03
1458.19
2227.38
1886.84
1661.03
1858.82
1759.82
1756.18
1412.03
1031.34
1603.39
2233.02
1093.22
1895.68
1023.27
1521.00
1392.48
1944.71
1486.62
1805.90
1779.66
1729.75
1722.57
1448.33
1788.15
1862.95
1343.48
1628.15
1623.00
1713.32
1816.49
1824.29
2028.26
1799.17
1935.48
1904.72
1460.32
1804.66
1660.20
1555.85
1874.77
1472.55
1775.49
1845.02
1792.74
1451.37
1741.72
1880.89
2047.93
1405.38
1713.59
1834.19
1281.59
1775.41
1782.62
1873.15
1500.19
1353.92
1841.83
1877.44
1722.69
1508.01
2097.95
2012.63
1892.43
1295.26
1628.14
1743.88
1488.66
1449.70
1841.51
1570.94
1633.88
1466.03
1675.99
1750.96
1672.61
1630.43
1600.39
1601.30
1763.89
1416.29
1859.78
1544.27
1705.11
1358.20
1259.30
1891.58
1718.99
1523.04
1603.30
1578.47
1903.93
1571.21
1412.82
1606.89
1531.41
1860.79
1617.24
1705.38
1575.80
1448.04
1542.33
1828.36
1854.93
1571.02
1733.12
1875.83
1668.43
1610.00
1488.13
1671.49
1816.56
1871.16
1722.19
1869.08
1555.94
1802.44
1640.78
1844.44
2075.41
1426.24
1454.21
1962.46
1540.00
1780.76
1599.95
1484.72
1554.60
2170.32
1782.78
1684.75
1423.71
1565.97
1861.73
1942.02
2107.16
1717.00
1892.56
2163.92
1604.53
1504.29
1929.91
2244.74
2238.45
2099.25
1843.68
2132.77
2112.95
2099.97
2046.48
2092.92
2110.97
2046.16
2017.71
2616.31
2556.03
2370.75
1775.53
2604.30
2024.01
1537.96
1776.33
2561.53
2199.89
2244.38
2057.61
2263.98
2021.90
2015.67
2294.43
2409.98
2197.86
1850.46
2058.98
2564.77
1937.42
2273.25
1717.17
2247.09
2021.17
2403.07
2135.10
2583.73
1903.38
2467.18
2042.89
2097.96
2098.77
2168.48
2102.81
2292.09
2191.50
1494.88
2051.05
2382.05
2496.73
2157.36
2199.56
1934.12
1814.60
2187.07
1653.99
2283.30
2002.48
2177.27
2891.15
2420.16
2394.00
2495.12
2525.04
1795.36
2475.92
2190.13
1969.12
2115.78
2597.16
1945.73
2847.18
2539.34
2298.58
1901.17
2084.69
2206.72
2817.90
2532.66
2302.00
1970.23
2492.38
2320.89
2381.80
2615.89
2694.70
2346.56
2188.29
2108.11
2298.07
2169.57
2090.24
2083.82
1245.13
2323.95
1884.03
2049.33
1852.17
2289.46
2122.08
2167.59
2232.88
2373.97
1941.41
2354.58
2268.96
2164.42
1401.28
2192.69
1950.30
2186.03
2124.64
2507.52
2005.00
1849.47
2506.68
2197.21
2195.99
2461.50
2383.33
2559.01
1715.23
2711.88
2252.77
1755.37
2237.69
2195.36
1901.52
1734.02
1993.63
3149.19
2502.59
2327.86
2222.01
1768.95
1326.48
1954.10
2464.73
2061.79
1875.95
2543.46
2459.13
1284.97
2078.67
2260.40
2027.14
2227.65
2385.68
2613.04
2601.81
2017.49
1984.68
1974.87
1972.46
1686.87
1877.83
2051.86
2065.47
2353.70
2707.27
1866.81
2470.35
2025.51
2033.03
2191.46
1958.94
1908.85
1876.37
2261.87
2542.43
2288.70
1918.04
2000.87
2222.14
2430.97
2514.43
2223.00
1789.80
1940.66
2793.81
2342.97
2386.51
2368.97
2205.20
2923.05
2540.91
2364.80
2217.64
1613.79
2116.53
2305.94
2398.36
1905.28
2027.24
2077.05
1519.82
2137.78
1879.45
2580.69
2231.62
2613.86
1846.16
2497.11
2339.84
2311.99
2149.95
2113.80
2321.13
2199.13
1960.11
2200.50
2061.88
2178.60
2004.69
2169.83
2246.12
2345.84
2109.75
2007.47
2311.50
2155.55
2078.66
2048.40
2048.40
2247.96
2123.14
2542.94
2086.63
2571.97
2180.34
1390.62
2391.48
2275.97
1998.35
1785.32
1736.73
1821.77
2063.65
1706.59
1899.09
1497.98
1567.91
1803.33
1647.65
2088.18
1699.55
1708.82
1840.63
2270.05
2085.21
1460.74
1446.39
1679.70
1984.09
1253.94
1663.16
1242.25
1778.21
1568.32
1932.55
1748.58
1422.92
1341.42
1715.99
1680.58
1881.90
1705.17
1623.25
2138.52
1300.88
1822.78
1846.22
1607.86
1564.10
1725.51
1841.32
2020.53
1571.00
2222.56
1558.15
2047.90
1399.29
2022.58
1727.48
1638.68
1454.27
1484.26
1904.76
1343.44
2078.28
1724.92
1607.99
1446.89
1479.53
1704.97
1698.30
1750.10
1911.27
1730.26
2069.06
1724.85
1750.98
1942.44
1844.33
1715.75
1702.96
1862.47
1491.44
1325.79
1674.02
1940.95
1862.35
1610.72
2110.13
1667.72
1712.55
1562.64
1640.15
1634.33
1761.27
1844.88
1676.38
1820.76
980.52
1407.55
1964.24
1793.21
1396.25
1905.55
1565.81
2012.16
1037.43
1885.32
1733.30
1472.80
1754.48
1172.18
1314.83
1976.01
1919.55
1808.07
1538.06
2078.56
1752.13
1304.38
1766.96
2162.20
1596.78
1377.49
1813.55
1639.50
1624.55
1697.25
1498.83
2466.78
2304.16
2808.42
2713.95
2183.83
2654.08
2461.71
3080.71
2813.45
2613.62
2544.40
2382.72
3304.77
2908.13
2888.11
2364.34
3002.61
2753.88
3257.04
2852.05
2777.17
2387.75
2842.56
2705.23
2410.67
2692.38
2588.38
2346.22
2196.28
3110.34
2643.46
3197.45
3146.13
3310.49
2271.57
2422.94
2586.16
2235.65
3277.39
3114.92
2414.83
2630.25
3217.88
2493.36
2139.74
3280.59
2065.34
2432.58
2501.11
2634.90
2431.13
2504.85
3526.74
2592.26
2018.90
3124.66
2563.35
2281.92
2404.27
2180.73
2346.12
2270.21
3084.14
2787.01
2681.34
3505.45
2478.55
1646.04
2386.70
3433.99
2547.89
2518.26
2538.25
2769.35
2368.39
1866.30
2676.53
2545.89
3208.74
2999.65
2325.11
2171.36
3099.00
2495.65
3043.69
2101.45
2641.60
3084.10
2637.31
2507.13
2821.74
3015.02
2840.50
2780.22
3014.02
2902.70
1725.19
2566.72
2791.48
3022.20
2355.73
2031.16
3138.63
2306.52
2580.20
1881.58
2963.40
3029.05
2798.46
3036.73
2353.36
1576.44
2896.40
2556.57
3065.07
2525.01
2960.05
3096.72
2634.78
2122.58
2775.72
2367.10
2418.63
2605.89
2332.25
1965.85
2839.66
2918.34
3040.93
2927.18
3276.02
2360.77
2861.57
2236.95
2736.08
3724.93
3087.63
2971.03
2896.21
2295.71
2745.66
2135.80
2464.27
2671.46
2986.61
2502.84
2244.72
2418.47
3488.38
2840.66
2613.94
2891.97
2494.97
2476.37
2491.32
2960.09
2899.55
2786.24
2872.94
2798.87
3217.54
2572.39
3418.65
2951.48
2599.66
2570.08
2563.79
3236.61
2110.21
2955.67
2932.59
2776.59
1930.09
2553.09
2973.80
2866.32
2249.08
2898.58
3003.36
2719.30
1597.12
2767.39
3041.28
2733.46
2572.25
2562.25
2952.24
2889.64
2932.06
2836.56
2874.00
2718.48
3077.47
2964.95
2561.58
2098.83
2734.58
2598.86
2556.65
2750.04
2212.85
2822.90
2728.34
2721.17
2384.37
2710.85
2382.38
2016.10
2543.76
2857.16
2840.47
2471.47
2243.27
2635.81
2911.55
2354.05
2526.74
2908.03
2338.86
2846.19
2330.89
2407.97
3316.65
2239.29
2907.61
2787.97
2444.30
2708.03
3490.91
2304.73
2122.05
2761.10
3541.23
3078.02
2425.70
2784.70
2563.25
2255.93
3356.20
3133.94
1898.24
1724.44
1728.64
1535.44
1923.86
1376.02
1870.48
1286.94
1565.87
1827.20
1819.77
1817.07
1662.10
1663.17
1528.49
1814.91
1582.84
1349.58
1841.12
1723.52
1345.79
1495.96
1592.02
1734.18
2043.02
1943.48
1658.76
1820.59
1481.50
1827.76
1923.53
1582.91
1317.38
1520.68
1345.76
1757.23
1406.23
1651.01
1924.73
1500.80
1995.83
1478.24
1427.33
1255.99
1416.13
1648.93
1927.89
1565.20
1334.16
1686.33
1492.39
2049.56
1291.37
1937.05
1819.70
1655.76
1660.51
2073.36
1691.79
1925.50
768.80
823.64
696.35
821.55
626.79
807.00
830.24
746.75
770.97
768.80
626.39
772.56
850.00
887.12
687.29
845.23
687.54
902.96
810.27
944.72
656.22
710.99
809.92
998.13
856.41
565.17
839.61
658.78
713.19
782.12
852.11
661.60
619.98
558.74
678.08
709.74
1049.40
963.99
725.76
693.86
749.86
990.82
870.46
826.68
906.17
651.20
681.16
756.95
730.76
856.14
708.97
698.23
495.28
809.34
907.14
732.33
795.26
1116.73
942.57
685.27
839.18
700.38
1119.02
801.57
804.70
741.36
795.98
797.63
696.50
811.64
757.80
730.92
749.42
593.48
827.43
695.92
944.73
781.77
790.88
1038.44
759.63
922.82
806.68
949.20
728.17
817.81
807.13
710.35
865.99
791.56
724.30
901.29
919.08
796.61
633.41
592.70
745.26
784.29
889.60
800.65
708.65
970.36
716.34
584.96
667.51
620.72
900.12
777.91
903.77
841.63
653.98
787.11
936.29
740.14
691.80
789.13
1006.46
746.29
966.71
944.29
694.85
986.58
802.46
790.29
840.44
724.73
924.99
730.58
707.97
820.27
953.59
840.53
932.16
743.77
610.11
574.50
701.14
914.58
707.86
917.46
945.53
672.23
807.94
598.26
892.82
803.57
794.96
626.66
772.65
756.48
1017.80
813.76
696.61
641.86
798.71
762.19
558.24
910.62
813.76
796.04
824.08
